epoch,spec_rmsp,absorb_rmsp,s_b,s_s,s_w,s_f,s_m,s_muspx,s_bmie,f_b,f_s,f_f,f_muspx,f_bmie,m_b,m_s,m_w,m_c,m_muspx,m_bmie,i_s,i_muspx,i_bmie,c_s,c_muspx,c_bmie
0.0,11.1259218559954,0.0,0.08004220835437642,0.718881462526763,0.046762800378221184,0.4294804059073109,0.24647009329202094,44.614880912291206,1.6337329448782643,0.0934347619414029,0.08269984444969009,0.9423021037527782,33.7589783200856,1.8990914524337115,0.07129892189998524,0.9021856639830261,0.07401063055644581,0.36948717022807276,13.821392223372802,2.0752189099475222,0.03165125091004087,0.22096895913650313,1.544327642091896,0.9162468941407493,0.5383788683054787,1.0
1.0,11.128821939503052,0.0,0.08077630382142319,0.9034550048109226,0.042483116639423696,0.14831866220811668,0.23046909959025585,43.14617145519369,1.6312254205400758,0.07614124287886845,0.0842180231519856,0.9388802447936535,33.76806164073567,2.0173906016767518,0.08000465718412587,0.6638270651000585,0.07374298780538753,0.6309265287854788,14.151707124320689,1.9144060138542582,0.023904070886279973,0.1921748214604549,1.249286282465274,0.9821090897532923,0.9083543258245544,1.0
2.0,11.157145332738502,0.0,0.057394086867809245,0.7933379142896757,0.04750333047897066,0.38595980463089646,0.2593925388404542,44.75692876516773,1.5859938233083848,0.08293540857255419,0.08263431695831847,0.9411382245395067,33.673158212000544,1.9334256884605778,0.07634186918633352,0.9357840189881765,0.07392224558308658,0.501775518678035,13.58184638506005,2.0965356917604367,0.0260005962656326,0.21486746636863624,1.3812923096778982,0.9340705408965924,0.8002960669799152,1.0
3.0,11.171504073431725,0.0,0.054152554436785454,0.99222758676429,0.04316194011063684,0.20583200865052842,0.2943145503725741,45.04065146639278,1.6188381467934447,0.06892639144256957,0.08245086021377704,0.9484205225240845,34.21350041559644,2.024305471147967,0.08071805764629365,0.9369070532432066,0.07362216421535608,0.5921046441965148,14.113416596696917,2.006359244066074,0.026002742282661785,0.17846237690194763,1.2997746434708992,0.8648369401269183,1.0886379127540768,1.0
4.0,11.184929620735428,0.0,0.07380123095570044,0.9220814347848004,0.036372273855595945,0.25206624745730355,0.25891432972929546,45.302790248397756,1.5972047446130748,0.07248987718720533,0.08320545373988536,0.9518760764913867,34.23410904805904,1.9236064037639635,0.07966125805475122,0.7814701223277226,0.0742596388988276,0.5902023397326985,14.696871292209682,1.999890843785617,0.02819848399443714,0.1834682908782489,1.1577761281425785,0.8477616301885487,1.0364979488108972,1.0
5.0,11.229493673943828,0.0,0.07684061035617207,0.7159100710694905,0.046665869609720065,0.45429553062867206,0.25430875052320756,44.50055346174525,1.5982308904867226,0.0911245344252477,0.082382282820766,0.9421791374477322,33.7554848453523,1.8684374615434867,0.06959900986400708,0.9221259816830073,0.07366152222928196,0.3818619898230955,14.033805079754142,2.1255382964889833,0.03267696908232358,0.21832445701862357,1.527746122339007,0.9200251975595881,0.5637054680109971,1.0
6.0,11.284077531842591,0.0,0.07951776959603667,0.9330794976715547,0.040922690001984015,0.13257755485151596,0.23653320512711434,44.692250517651495,1.6500295689474642,0.07570633456308232,0.082468259325915,0.9530441785674271,33.90054937448807,1.9500353366579186,0.08079204579825781,0.7790717209718716,0.0746078416507075,0.5906921393251456,14.374633832025939,1.9950416118975358,0.026935868815947336,0.17800805518435783,1.315552256285157,0.8658226024309087,0.913879356997955,1.0
7.0,11.315379864595169,0.0,0.07295497728927205,0.9223986653217289,0.039008275741147215,0.27534714331996907,0.2673920546780384,45.28624549888403,1.5546094208853172,0.06393006949969375,0.08091003086660785,0.9503424769629292,34.485841655379865,1.950021382504016,0.0766414382684332,0.8226307600944973,0.07407539373334475,0.5745996234923783,14.602473478729273,2.0394797566188174,0.02942547506936903,0.17478716264410205,1.315552256285157,0.8666295249063798,0.9498981426825246,1.0
8.0,11.326085583648656,0.0,0.08924826464578009,0.7249611000770984,0.04657717566053459,0.6925384302477164,0.33318904104474,44.37719897999688,1.6224859476525215,0.09025608161454038,0.08383328577895938,0.9459414633212324,34.14739236332221,1.791488650471694,0.06708416868756986,1.1603967939142406,0.07242745397118412,0.36555094085655354,14.865603124149683,2.3512496602836945,0.03972196146648625,0.2993185801446674,1.5259204271419287,0.8417308688892784,0.5730464021627693,1.0
9.0,11.343723333077675,0.0,0.07382876175340394,0.9187268997552192,0.0390819355244683,0.2678716669518062,0.2632601630421266,45.60956592486441,1.586717638063393,0.06530205154388766,0.08077547072458928,0.9522259874395775,34.54098408101396,1.9678486148341539,0.07891085817595309,0.7990569306762867,0.07409525649409797,0.5828870059100539,14.49808797143541,1.994538183322493,0.02909277378311289,0.1680321603513243,1.3213110849623613,0.8541763432080787,0.9376877579626073,1.0
10.0,11.352058538413562,0.0,0.051818237836899615,0.8303474904318124,0.04484545302620192,0.48042762224457675,0.29265587278059046,44.36376619157107,1.5763095347857226,0.07353527749731549,0.08088992816194325,0.9549184388534689,34.40284192818183,1.852253166969909,0.07780390348406974,1.0244578621347409,0.07427092783168178,0.5234327382959415,14.159699793858357,2.185709894258836,0.02830764154632929,0.19649347497091615,1.3876822428676725,0.8761996066592548,0.8089010119015818,1.0
11.0,11.353132744424805,0.0,0.08595191094520488,0.7281007036438336,0.04627477070167109,0.6728752581127095,0.32617287528835626,44.181834719024046,1.619191282016807,0.08641460900078288,0.08471796174135737,0.9454150142536221,34.09224544217187,1.7977077481632548,0.06681366459568813,1.152459790424146,0.07220453464757132,0.3853985582457529,14.874594238791113,2.3349526785187242,0.0388408395858046,0.2971362042335677,1.5448535625190383,0.8383451707750664,0.556579879715315,1.0
12.0,11.358225577555004,0.0,0.07787473244865249,0.7379427744928088,0.0446280793830586,0.4725363463594101,0.2716958326339851,44.22135996169853,1.6695774443338953,0.08945588171173813,0.08369275748427181,0.954305522202884,34.35752201592698,1.817561781534767,0.07557735358978276,0.9152176131279558,0.07382599491912148,0.41366194542261137,13.955168830920744,2.116372436085683,0.031436419564839606,0.21334635340065236,1.552216448499025,0.8454844230610481,0.5394782752134811,1.0
13.0,11.362277605882495,0.0,0.08077630382142319,0.726047445321227,0.04528220189414352,0.43209397857132265,0.26690280531528515,42.37745033123952,1.6169226257558929,0.09212816796416333,0.08597874137957168,0.9388802447936535,33.81614844981507,1.8411223363056322,0.0707379912516019,0.8681790134151379,0.07303163936881442,0.435128122423354,14.151707124320689,2.121149091035954,0.030332506361948286,0.2452685787628362,1.4596544533220457,0.9821090897532923,0.5340395850047734,1.0
14.0,11.37835119211586,0.0,0.07914246396195165,0.9048790697340638,0.04307338856259461,0.1624849199311013,0.222013905413231,45.151157111829264,1.6767845571940239,0.0759921088532876,0.08163713855323015,0.9486235856450731,34.016402155776625,2.033670445367182,0.08293984971296586,0.7065494567655103,0.07459899975736559,0.5876614214946259,13.85214340380033,1.8847846137633342,0.02471096145839398,0.16182408266204346,1.3418482776422536,0.8779888213252611,0.908896690237662,1.0
15.0,11.395713680642924,0.0,0.08730930076330247,0.6539402802227184,0.05431956282261061,0.1754292860935241,0.12815565268744977,45.59386814898875,1.5865709131111314,0.10521413275205865,0.0787591998434804,0.9226779683190303,32.464201526345875,2.1736060504953922,0.07105090621704072,0.6706688962337637,0.07469211088411433,0.37077364480874575,12.86475677731767,1.838489442255975,0.02665617671141133,0.17822364295940063,1.5259204271419287,1.0729683317090846,0.5678945897057917,1.0
16.0,11.403131591371832,0.0,0.07818222938462585,0.735780659824474,0.04464570038234241,0.4622061947621734,0.2701567520520561,44.31574597743433,1.6695804058323596,0.09031437012350058,0.0835979685145938,0.9538222554172332,34.32363313029785,1.818655604667477,0.07573153925860676,0.9059788014983366,0.07386131558400365,0.4091098467753059,13.893703380854173,2.109136227315419,0.03137806899498859,0.20708514869388406,1.552216448499025,0.8477688064061871,0.5304397220982756,1.0
17.0,11.403131591371832,0.0,0.07818222938462585,0.735780659824474,0.04464570038234241,0.4622061947621734,0.2701567520520561,44.31574597743433,1.6695804058323596,0.09031437012350058,0.0835979685145938,0.9538222554172332,34.32363313029785,1.818655604667477,0.07573153925860676,0.9059788014983366,0.07386131558400365,0.4091098467753059,13.893703380854173,2.109136227315419,0.03137806899498859,0.20708514869388406,1.552216448499025,0.8477688064061871,0.5304397220982756,1.0
