wl,skin_mua,skin_mus,fat_mua,fat_mus,muscle_mua,muscle_mus
660,2.704121656,24.70128251680827,0.00418,15.448852960017195,0.1941264,5.739210284664829
661,2.690485602,24.675117881194538,0.00414,15.42711590340553,0.1917609,5.721858184889259
662,2.6770555480000002,24.64902045097086,0.00413,15.405442222532615,0.18939540000000002,5.70458466060003
663,2.663629494,24.62298995238813,0.00414,15.383831637306848,0.18702990000000003,5.687389238094588
664,2.6503113799999998,24.59702611322301,0.00419,15.3622838692945,0.1846554,5.670271447234722
665,2.6371013260000002,24.571128662767116,0.00428,15.340798641707394,0.18228990000000003,5.653230821414438
666,2.623995272,24.545297331816343,0.00439,15.319375679390753,0.17992439999999998,5.6362668975281585
667,2.610989686,24.519531852660265,0.00447,15.2980147088111,0.17760510000000004,5.619379215939256
668,2.5979778059999994,24.493831959071606,0.004520000000000001,15.276715458044315,0.17528370000000004,5.602567320448922
669,2.585164394,24.468197386295838,0.004529999999999999,15.255477656763754,0.17300850000000004,5.585830758265353
670,2.572342982,24.44262787104083,0.0045,15.234301036228505,0.1707333,5.569169079973268
671,2.5596315699999996,24.41712315146662,0.004520000000000001,15.213185329271742,0.1684581,5.552581839503732
672,2.547026158,24.39168296717524,0.00457,15.192130270289159,0.1661829,5.536068594104307
673,2.534418352,24.366307059200647,0.00462,15.171135595227543,0.16401059999999998,5.519628904309505
674,2.5220025460000004,24.340995169998745,0.00463,15.15020104157341,0.1618383,5.503262333911541
675,2.509580468,24.31574704343747,0.00457,15.129326348341774,0.1599012,5.486968449931412
676,2.497276662,24.290562424786984,0.00446,15.108511256064991,0.15798210000000001,5.470746822590245
677,2.48507509,24.265441060709925,0.00433,15.087755506781708,0.1561161,5.454597025280965
678,2.4729775179999995,24.240382699251747,0.004220000000000001,15.067058844025912,0.1542501,5.438518634540248
679,2.460893354,24.215387089831175,0.00413,15.046421012816074,0.1524513,5.422511230020756
680,2.44891319,24.19045398323068,0.00406,15.025841759644385,0.15065250000000002,5.406574394463667
681,2.437031026,24.165583131587073,0.00398,15.005320832466085,0.14885369999999998,5.390707713671481
682,2.425242862,24.14077428838219,0.00387,14.984857980688883,0.14705490000000002,5.37491077648111
683,2.413452992,24.116027208433596,0.00375,14.964452955162486,0.1452582,5.359183174737239
684,2.401776828,24.09134164788545,0.0037,14.944105508168185,0.14345940000000001,5.343524503265962
685,2.390208664,24.06671736419936,0.00369,14.923815393408573,0.14166060000000003,5.327934359848686
686,2.3787365,24.042154116145376,0.00366,14.903582365997307,0.1398618,5.312412345196304
687,2.36728562,24.017651663793032,0.00361,14.883406182449006,0.13824360000000002,5.296958062923624
688,2.35593074,23.99320976850248,0.00354,14.863286600669191,0.1366254,5.2815711195240675
689,2.3446794800000004,23.96882819291565,0.00348,14.843223379944344,0.13525020000000001,5.266251124344617
690,2.3335279260000004,23.944506700947557,0.0034200000000000003,14.823216280932032,0.13387290000000002,5.250997689561018
691,2.3223825259999997,23.92024505777761,0.00338,14.80326506565114,0.1327767,5.235810430153243
692,2.311339126,23.89604302984104,0.00335,14.783369497472146,0.1316805,5.2206889638811855
693,2.3002937860000006,23.871900384820375,0.00331,14.763529341107537,0.1305933,5.205632911260619
694,2.289450386,23.847816891636988,0.00328,14.743744362602252,0.12949710000000003,5.190641895539371
695,2.278614394,23.823792320442728,0.00324,14.724014329324234,0.1284681,5.1757155426737755
696,2.267780402,23.799826442611593,0.00321,14.704339009955065,0.1274391,5.160853481305326
697,2.257167818,23.7759190307315,0.00324,14.684718174480668,0.1264773,5.146055342737579
698,2.246555264,23.7520698585961,0.0032700000000000003,14.665151594182099,0.12552000000000002,5.131320760913294
699,2.235932638,23.728278701196686,0.00325,14.645639041626406,0.12455190000000001,5.116649372391788
700,2.225510012,23.70454533471412,0.00323,14.626180290657576,0.12358380000000002,5.1020408163265305
701,2.21533856,23.68086953651089,0.0032,14.60677511638755,0.12282119999999999,5.08749473444295
702,2.2051711139999997,23.657251085123175,0.00319,14.587423295187323,0.12205950000000002,5.073010771016469
703,2.195111668,23.633689760252995,0.00322,14.568124604678111,0.12129780000000001,5.058588572850758
704,2.1851542280000005,23.610185342760445,0.0032600000000000003,14.5488788237226,0.12053699999999999,5.044227789256199
705,2.175289244,23.586737614655956,0.00323,14.529685732416253,0.11982060000000001,5.0299280720285715
706,2.165419972,23.563346359092634,0.00318,14.510545112078713,0.11910299999999999,5.0156890754279395
707,2.1556575400000004,23.540011360358672,0.00313,14.491456745245257,0.1184874,5.00151045615776
708,2.1458991020000004,23.516732403869824,0.0031,14.472420415658343,0.1178709,4.987391873344186
