epoch,spec_rmsp,absorb_rmsp,s_b,s_s,s_w,s_f,s_m,s_muspx,s_bmie,f_b,f_s,f_f,f_muspx,f_bmie,m_b,m_s,m_w,m_c,m_muspx,m_bmie,i_s,i_muspx,i_bmie,c_s,c_muspx,c_bmie
0.0,6.6810770632042455,0.0,0.07015402067519842,0.8214744887026775,0.8036316267593451,0.12924199685925464,0.008484575049268802,35.33598264406711,2.3814445069146406,0.031000487942402084,0.07666009369307873,0.9532194691644078,25.62307155017884,0.8644666368382592,0.07085472826422319,0.8456995157505427,0.6447394080969435,0.5421296691065857,11.596761594248438,1.4932161403110182,0.5792419577798078,0.41622410921668057,1.0,0.9674125939248339,0.6045522356250811,1.0
1.0,6.708657820171347,0.0,0.07411050434751484,0.8350252063327165,0.8182365517575264,0.10807572793172901,0.008352601620684751,34.832914115032324,2.4338263137388507,0.034457431142859506,0.09862099149932979,0.9524067046018665,25.683810466285266,0.8501552303234885,0.06840202180805274,0.8420470261222923,0.6598157582141675,0.5718837125020811,11.585002298077185,1.4377614841410522,0.5833624169145188,0.4965043738782025,1.0,0.9724376473690222,0.6394115771141065,1.0
2.0,6.735367882777737,0.0,0.07213373812269111,0.8577411178050762,0.8173891777001954,0.11765374890847231,0.008515964003729788,35.1598800052201,2.5041620114661516,0.034403200798154676,0.080389988001606,0.9515869333457676,25.882213882991486,0.8806837706730863,0.06845307004533902,0.8454051328155496,0.6562135922115717,0.5897587877373043,11.526626711704655,1.4009595492767941,0.5790866151997371,0.45631345136685986,1.0,0.9716485573457015,0.6625748621805195,1.0
3.0,6.783025055935661,0.0,0.07125199788697152,0.8009986843200227,0.7731874422352073,0.13284220780952322,0.008321679659471273,33.81850687471293,2.1731873419704955,0.03024618353698201,0.07475790050481199,0.9533515576165615,25.219911031101983,0.809001374266308,0.06984244104321113,0.8433715813300511,0.5921585577077547,0.529941493622953,11.61200633267443,1.5101243193179168,0.5897232304145856,0.4643564317685459,1.0,0.9680717271046141,0.5705270009889623,1.0
4.0,6.785586472272221,0.0,0.07148361520003095,0.8002684721669094,0.7739151362052281,0.1318699357868081,0.008321282845212021,33.98050980956425,2.18012784448993,0.030482962111502955,0.07856547890949588,0.9532286867181974,25.188307206430203,0.8117963444125658,0.06984988359613847,0.8437604680919757,0.5964437112727814,0.5265636829281818,11.61047577069878,1.5101864416538409,0.5903689671726751,0.46707184011127234,1.0,0.9678889252068732,0.5743993527809422,1.0
5.0,6.795649603812315,0.0,0.07193084095023022,0.8593081837885158,0.8212386071674298,0.1157259596959999,0.008498501702445711,34.88434053922734,2.4875689073877942,0.03448725180250615,0.10639962787831117,0.9524194971568791,26.09939535559318,0.8729225036821884,0.06795721479097054,0.8419796816159297,0.652330113608143,0.5902356149219126,11.534682657985982,1.4033518542058374,0.5745879501876388,0.4574609855498305,1.0,0.9711345595479698,0.6535323218299864,1.0
6.0,6.800650270853566,0.0,0.06993971155112036,0.8109795761467782,0.7933703160933449,0.12821343068171095,0.008418101688777055,34.501948712079646,2.2612521845345706,0.03025289259688769,0.09591820527920604,0.9540027960969637,25.761380957030198,0.8263207224300462,0.06979627419103751,0.8424374275750437,0.6036728975066472,0.5377577719583705,11.62000132797376,1.519909042153226,0.5815428168619148,0.4330526837989831,1.0,0.966176630004628,0.5720566694014337,1.0
7.0,6.80302247873321,0.0,0.07582561536601834,0.8016900979357164,0.785598706167817,0.12089925732985948,0.008120734084952792,34.373516978183176,2.257418332223983,0.03352238304777842,0.0672059637249122,0.9524043391808569,24.845284934525985,0.8296226553516325,0.06929723183830888,0.8456690693104051,0.6351960870791957,0.5580239872313306,11.625911830889004,1.4642517959111623,0.5941190801349767,0.5337104528679665,1.0,0.9741206849447327,0.6033507639946072,1.0
8.0,6.809419021223641,0.0,0.06576170643302505,0.7934953821840152,0.7543723631851045,0.1594540594717857,0.008212532581331224,30.759033057898623,1.9340718821086296,0.028524525247327126,0.0,0.9546601003730117,23.770304791117525,0.7566283734296919,0.07307681909145308,0.8405313216520991,0.5227283389731079,0.5094710447534809,11.702084887896518,1.495639932500027,0.6073168479751283,0.5078726363656477,1.0,0.9729673332881864,0.45359680950449827,1.0
9.0,6.820913832709164,0.0,0.0693382012657888,0.8109795761467782,0.7565887158925872,0.13282406604465238,0.008418101688777055,34.501948712079646,2.2612521845345706,0.027313550028936352,0.07505372631840511,0.9540027960969637,25.761380957030198,0.8263207224300462,0.07064721044806963,0.8414353781627728,0.6036728975066472,0.4913861742010878,11.62000132797376,1.519909042153226,0.6086341916443907,0.4330526837989831,1.0,0.966176630004628,0.4989322675222089,1.0
