wl,832,780
600.0241089,0.038021784,0.045661505
601.062439,0.039161026,0.048043691
601.9522705,0.039572127,0.048570909
602.9901123,0.040484998,0.049671963
604.0276489,0.040429991,0.050799008
605.0648804,0.04119556,0.051254779
605.9537354,0.041662779,0.053094849
606.9904785,0.042125143,0.054651514
608.0269165,0.043218765,0.055445384
609.0630493,0.043931294,0.056749158
609.9509277,0.043514334,0.057435356
610.9865723,0.04456849,0.058862351
612.0219116,0.045603652,0.060075983
613.0569458,0.046228826,0.062134732
613.9439087,0.046310376,0.063060924
614.9783936,0.048262015,0.065578602
616.0126343,0.048800621,0.065662399
617.0465088,0.049595788,0.068168536
617.9324951,0.05020811,0.068866476
618.9658813,0.051693268,0.071015492
619.9989624,0.051905066,0.072429627
621.0317993,0.053405795,0.074383624
622.06427,0.054213107,0.075594857
622.9490356,0.055254489,0.076457657
623.9810181,0.055439707,0.078654841
625.0126343,0.057241164,0.080408491
626.0440063,0.058219269,0.08145465
626.9277954,0.059640531,0.083786845
627.9586182,0.060436234,0.085702606
628.9891357,0.061897051,0.086475886
630.0193481,0.062336326,0.088621669
631.0493164,0.064160042,0.090240449
631.9318237,0.065792799,0.091338098
632.9612427,0.067107998,0.094054133
633.9902954,0.068070479,0.09454672
635.019043,0.068720773,0.096411668
636.0475464,0.070855968,0.098095939
636.928833,0.072434455,0.101144694
637.9567871,0.07382033,0.101995029
638.984375,0.074993387,0.103358142
640.0117188,0.076524705,0.105854884
641.0386963,0.077828422,0.10704685
642.0654297,0.080138743,0.109742187
642.9451904,0.081672825,0.111655511
643.9713135,0.083493911,0.113007993
644.9971924,0.085373178,0.114405796
646.0227051,0.086872384,0.117309652
647.0479126,0.088738032,0.118821032
648.072876,0.091033578,0.121270865
648.9511108,0.092309833,0.123366721
649.9754639,0.094347462,0.125660166
650.9995117,0.096112996,0.126911163
652.0232544,0.098937623,0.130683243
653.0466919,0.101391092,0.132002085
654.0698242,0.103412986,0.135469228
654.9465332,0.105133958,0.137676194
655.9691162,0.107849993,0.140552223
656.991333,0.109874383,0.14286527
658.0132446,0.112143345,0.145306692
659.0348511,0.115191527,0.148212746
660.0562134,0.116854973,0.151840091
660.9313354,0.119900093,0.155327037
661.9520874,0.122315832,0.158521071
662.9724731,0.125922173,0.161486432
663.9926147,0.128294438,0.164155424
665.0123901,0.130303353,0.166729644
666.0318604,0.133872822,0.170944378
667.0510254,0.137114465,0.174955323
668.0698853,0.14105022,0.179896846
668.9429321,0.142557234,0.180643454
669.9611816,0.146664023,0.186148688
670.979126,0.14968811,0.189982101
671.9967041,0.152795792,0.192468554
673.0140381,0.155707881,0.196459189
